user_id	user_name	follower	following	tweet	date
HiromitsuTakagi	Hiromitsu Takagi	28272	208	#7pay 読売「違うアドレスを指定できるようにしていたのはなぜか。」 7「スマホ利用者がメールアドレスを変更した場合に使えるように。」  これからもこの機能を提供するのかを質問すべし。	2019-07-04 05:17:20
kae_sakura	かえざくら＠7/6～8：宮崎～熊本～鹿児島	1695	1465	どうでもいいからさ、さっさとサービス停止、チャージ額はクレカなら返金、現金なら面倒だけど店頭払い戻しをしてほしい。  #7pay	2019-07-04 05:17:18
zuzu0301	zuzu@在宅エンジニアな同人主催	1785	2768	パスワード再設定画面の別メールアドレスへのリセットメール送信に関してもツッコミきましたね。 「キャリア移動でキャリアメールが使えなるなどの状況に対応するため」 「新規登録などの停止は準備中。日時は未確定。」 #7pay	2019-07-04 05:17:07
parupu25	ぱるぷ	170	438	#7pay セキュリティ審査なんてしてないんですね。わかります。	2019-07-04 05:17:07
nelnia	ねるにあ†Ridill	2743	2700	読売新聞の記者質問GJであった #7Pay #セブンペイ	2019-07-04 05:17:05
lytkg	엘ㅎ㉨ㅎ🥀	128	222	中継ここで見られるよ #7pay  セブンペイ不正利用でセブン＆アイが緊急会見  https://t.co/dmkxhOLVZ8	2019-07-04 05:17:04
hanko_pettanko	はんこ@DIA修行ちう	588	640	結局セキュリティより目先の利便性しか考えていないマーケティング脳じゃないか・・・最悪 #7pay	2019-07-04 05:16:58
snufkin0	スナフキン	67	185	"#7pay の緊急記者会見は、#AbemaTV でやるかと思ったら #YouTube だったのね。”なぜチャージは停止しても買い物を続けられるのか？” ""何故事前に脆弱性がみつけられなかったのか” ""脆弱性検査は実施していたが見つからなかった"	2019-07-04 05:16:54
Nolife191919	ちょぱこ	35	29	なんか #7pay ヤバい事になってるけど今回は、み○ほは関係ないの？ ヤバい事になってる銀行って言えばみ○ほじゃないの？あ、そう今回は違うんだ。ふーん https://t.co/urLODByRIA	2019-07-04 05:16:49
Mofu_Master	モフ・猫革命家	958	404	自分の知りうる限り、ちゃんとレポートだすところで脆弱性試験でこんなの許すところはないぞ。  マカフィーとかのツール診断とかか？  #7pay	2019-07-04 05:16:48
dowaiki	アレル原ゲンです	495	491	これはイメージが悪すぎる。。出遅れたな。。 #7Pay  https://t.co/I6vb97GJi9	2019-07-04 05:16:45
kogure	コグレnote本執筆中[ブロガー:旅と酒とガジェット]	149740	1277	#7pay 記者会見 Q 事前の脆弱性テストで分からなかったのか？ A あらゆるサービス・アプリに関してはシステムのセキュリティ審査をしている。脆弱性は指摘されなかった。その上でスタートした。	2019-07-04 05:16:41
LumineKD	小田由斗	253	299	#7pay 会見見てるけど、本当にひどい感じだ……	2019-07-04 05:16:39
honemiwosarasu	骨身_元気があれば景気回復	794	1482	#7pay 「リリース前は脆弱性は指摘されなかった」 違うな。開発者を殺したんだよ、そういうもんだよ。知ってる。	2019-07-04 05:16:36
hamayamachan	浜のやまちゃん	11	38	#7pay #記者会見  被害については全額補償、7payと紐付けした他のサービスも脆弱性に曝されていると認識。	2019-07-04 05:16:29
k_e_n1	KEN1⛩	620	375	海外からの不正アクセスとかそんな話なの？ #7pay	2019-07-04 05:16:28
nabe121	𝚃𝚊𝚔𝚞𝚢𝚊 𝙸𝚔𝚎𝚍𝚊  /  𝙽𝚊𝚋𝚎𝚌𝚑𝚊𝚗,	549	1276	セブンペイ不正利用でセブン＆アイが緊急会見 https://t.co/2OundaBGXr @YouTubeより この会見、失敗なのでは？ #7pay	2019-07-04 05:16:28
kusawake	ヒコウ技術者	420	730	#7pay 脆弱性の審査をキチンとやっている。だから問題が根深い。審査自体を見直してから、改めて審査が必要と自分で墓穴を掘っているね。	2019-07-04 05:16:08
nullpon018	ぬるぽん	275	477	総括すると問題ないっていう会見っぽい。すごい自信。 会見の内容や態度、無知具合がさらに火に油を注ぎまくっている… #7pay	2019-07-04 05:16:03
matomame3	【最新まとめ速報】まとめまとめ(公式)	18228	3036	オムニ7を退会する人が続々　7pay問題の調査が進み、放置されていた脆弱性が発覚 https://t.co/QFQUMorT26 #7pay #オムニ7 #セブン・イレブン #拡散	2019-07-04 05:16:01
hirotta3a	ねこぱんだ	363	568	もうサービス停止やろ #7pay	2019-07-04 05:15:54
cam_i8	はるか	688	590	#7pay 現在のチャージ分が不正チャージも含まれるということは考えなかったんですかね？	2019-07-04 05:15:51
isk_tkns	無気力系薄幸女子萌えもいもいクラスタのたかなしいすか	879	1600	ツッコミどころ多すぎィ #7pay	2019-07-04 05:15:45
necolaus_dark	ねこらうすダークネス	186	51	「事前に脆弱性は指摘されなかったし確認した上でスタートした」とか言ってるぞ。大丈夫か？ #7pay	2019-07-04 05:15:43
gd30sec	30sec	24	103	不正チャージされた分は使える。だけど全額補償。ということは不正チャージされて、まだ残高残ってる人は丸儲けってことか。うらやましいな。 #7pay	2019-07-04 05:15:43
Mofu_Master	モフ・猫革命家	958	404	お、いい質問  Q. 事前の脆弱性診断は？ A. 脆弱性の試験はしている。指摘はなかった。それでスタートしている。  ヲイヲイヲイヲイヲウィ！？！？！  ちょっとまて、これは見逃せない。どんなポンコツ事業者でもこれはないだろ。  #7pay	2019-07-04 05:15:41
anno1532	働くサラリーウーマンあんの	36	92	セブンがもし、パスワード使い回ししてない？みたいなユーザー責任的な対応してるとしたら、そもそものサイバーセキュリティ対策の落ち度があったら超叩かれるでしょう。 #7pay	2019-07-04 05:15:36
HiromitsuTakagi	Hiromitsu Takagi	28272	208	#7pay 7「セキュリティ審査は事前しており、脆弱性は見つからなかった。」	2019-07-04 05:15:32
hanko_pettanko	はんこ@DIA修行ちう	588	640	セキュリティベンダーで脆弱性が指摘されていない？ どこだそれ？ #7pay	2019-07-04 05:15:26
nabeZ	nabeZ	184	191	不正利用とされたものは全額保証？店頭で本人確認しないのに不正利用ってどう判断するんだよ・・・。　#7pay	2019-07-04 05:15:24
ohki1739	ををき	1	13	今なら利用も止めたほうがいいだろ 利便性とか言ってる場合じゃないと思う  #7pay #セブンペイ #不正利用	2019-07-04 05:15:19
pdkrish	くりしゅP@ミリ6th 地方公演全通	128	432	読売新聞の記者わかって聞いてるな #7PAY	2019-07-04 05:15:18
zuzu0301	zuzu@在宅エンジニアな同人主催	1785	2768	この女性記者GJだな。ちゃんとシステムのことわかっている方だ。名前覚えておきたい。 #7pay	2019-07-04 05:15:03
mock8989	ばにら☆月ファム🍤	1212	2264	なぜ今も7Payシステムを止めないのか？今の状態でも被害が増えてしまうのでは  →お客様の利便性を損なわないため現時点では止める予定はない →被害にあわれた方に関しては補償する  #7pay #緊急会見	2019-07-04 05:14:54
JRAitioshiuma	イチオシウマ	708	1038	7マイルアプリ登録してたんだけどさすがに退会した。  #7pay	2019-07-04 05:14:51
HiromitsuTakagi	Hiromitsu Takagi	28272	208	#7pay この対応はあかんよ。決済システムに対する社会的信頼を害している。	2019-07-04 05:14:47
madmatsui	Fernando	255	278	不正に使われた分は返金すればそんな大きいコストでもないし　企業から見たらカードのチャージだけを止めるというのは正しい判断だと思う #7pay	2019-07-04 05:14:45
kogure	コグレnote本執筆中[ブロガー:旅と酒とガジェット]	149740	1277	#7pay 記者会見 Q なぜ買い物が続けられる状態にしているか？ A 全てを止めるのが不正の余地がないが利便性との絡み、時系列で見ていくとカードからのチャージをストップすると状況が変わってきている。多額な不正が相当減っている。そのあたりも勘案して。現実的な対応としてチャージを止めている。	2019-07-04 05:14:36
hanko_pettanko	はんこ@DIA修行ちう	588	640	だからCSSで見た目だけのクソ対応するんだよ！甘いんだよ！ #7pay	2019-07-04 05:14:34
zuzu0301	zuzu@在宅エンジニアな同人主催	1785	2768	記者gj 「なぜ買い物が続けられる状態にしているのか？」と質問。 回答「お客さまの利便性とある程度、時系列的に不正の状況を見るとチャージを止めたら多額の不正が減っているという事実も鑑みて、使える状態にしている。」  #7pay	2019-07-04 05:14:28
cam_i8	はるか	688	590	#7pay すべてを止めることは不正を働く余地がなくなるが利便性との絡みがある。 時系列で不正の使用状況からみると、クレカ、デビットカードからのチャージをストップしたら多額のチャージが相当減った事実が判明したので、そういう状況を勘案して、現状のチャージは使える状態とした。	2019-07-04 05:14:28
parupu25	ぱるぷ	170	438	#7pay お客様の利便性ってことにして、対応を疎かにしてます。って言ってるみたいじゃん	2019-07-04 05:14:25
kusawake	ヒコウ技術者	420	730	#7pay お客様の利便性を優先して、今チャージされているお金は、少額だから盗まれてもよいという認識。減ってるからいいとか？もうダメでしょう。不正検知できてないから盗まれたんでしょ？１日で出来るとか言えるはずないし。監査もなしか。これはヒドイ。	2019-07-04 05:14:21
Mofu_Master	モフ・猫革命家	958	404	Q.チャージ止めるだけでは不十分では？ A.（要約）クレカとデビ止めたらマシにはなる。  うはははは  #7pay	2019-07-04 05:14:18
exturekwon	KWON Youngdong	7	74	hogeペイ系は興味なくて一切使ってないオッサンなんだが、、#7pay 事件のおかげでようやく別の意味で興味を持った	2019-07-04 05:14:05
nelnia	ねるにあ†Ridill	2743	2700	利便性の問題ですべてストップできない（しない）というのはさすがに危機管理意識低すぎだろう… https://t.co/Jmbhbguf17 #7Pay #セブンペイ	2019-07-04 05:14:00
HiromitsuTakagi	Hiromitsu Takagi	28272	208	#7pay 読売「チャージを止めて、なぜ使用できる状態を続けているのか？」 7「お客様の利便性との絡み。時系列的に不正の状況を見るとチャージは相当減っている事実は判明しているので。現状のチャージをお持ちのお客様の使える状態は続ける。」	2019-07-04 05:13:55
kogure	コグレnote本執筆中[ブロガー:旅と酒とガジェット]	149740	1277	#7pay 緊急会見 Q 緊急電話に繋がらないという声がある A 回線、スタッフを増員している。昨日から拡大している。	2019-07-04 05:13:55
gadget_s_info	gaku	369	1009	@8796n 一般のユーザーならまだしも詐欺師にこんなの通用すると思ってんのかな？😫😩😣 #7pay https://t.co/g5DX37mltX	2019-07-04 05:13:54
MakotoK	真琴	413	406	#7pay 7&amp;iでは不要のバックドアをあけてセキュリティインシデントを起こすことを「利便性」と呼ぶ。	2019-07-04 05:13:53
hanko_pettanko	はんこ@DIA修行ちう	588	640	御社は多額でなければ不正アクセスされていいと言うことですね． #7pay	2019-07-04 05:13:49
